id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365
1437101,"Own Room & Bath, Sunny Town House, 18"" to Wall St",25100182131,verified,Campbell,Brooklyn,Bedford-Stuyvesant,40.68106,-73.9292,TRUE,flexible,Private room,2017,$701 ,$140 ,3,29,6/25/2019,1.57,5,1,180
1437653,Cozy & Charming Boerum Hill Flat,50065332753,verified,Thompson,Brooklyn,Gowanus,40.68131,-73.98879,TRUE,moderate,Entire home/apt,2007,$279 ,$56 ,6,69,6/21/2019,0.76,3,1,168
1438205,Park Slope Brooklyn!  Sunny Bedroom.,6972409935,verified,Smith,Brooklyn,Park Slope,40.67264,-73.98136,FALSE,strict,Private room,2013,$335 ,$67 ,3,232,6/7/2019,2.52,4,1,418
1438758,One bedroom sharing Bathroom,26184450237,unconfirmed,Harris,Brooklyn,Cypress Hills,40.67889,-73.86404,FALSE,flexible,Private room,2012,$904 ,$181 ,7,0,,,,1,255
1439310,Spacious East Village Apartment,33152345319,verified,Scott,Manhattan,East Village,40.7241,-73.97899,TRUE,moderate,Entire home/apt,2017,$936 ,$187 ,7,24,10/8/2018,0.26,,2,263
1439862,Huge Williamsburg Loft..Perfect for Big Groups!,74128844694,verified,Tucker,Brooklyn,Williamsburg,40.70766,-73.95191,TRUE,flexible,Entire home/apt,2005,$777 ,$155 ,7,0,,,,2,109
1440415,Stylish Garden House - Trendy area,8370376679,verified,Turner,Brooklyn,Williamsburg,40.71422,-73.9484,TRUE,moderate,Entire home/apt,2020,$451 ,$90 ,19,5,3/8/2016,0.06,4,2,414
1440967,Hells Kitchen Ground Fl 1-bedroom,37399514747,unconfirmed,Owens,Manhattan,Hell's Kitchen,40.76001,-73.99133,TRUE,moderate,Entire home/apt,2004,$831 ,$166 ,3,10,4/21/2019,0.23,1,1,280
1441519,Pre War Park Slope on Prospect Park,59894613436,unconfirmed,Ryan,Brooklyn,South Slope,40.66441,-73.97974,TRUE,flexible,Private room,2021,$214 ,$43 ,4,36,12/11/2018,0.47,2,2,83
1442071,Charming Apt in the Best Location!,49452482862,unconfirmed,Cooper,Manhattan,West Village,40.73362,-74.00923,FALSE,moderate,Entire home/apt,2007,$767 ,$153 ,5,94,6/19/2019,1.1,2,1,398
1442624,Huge room with private balcony,69386945815,verified,Hunt,Manhattan,East Village,,,FALSE,flexible,Private room,2010,$506 ,$101 ,6,1,6/5/2013,0.01,1,1,240
1443176,Amazing 1 bedroom apt with NYC View,3999153076,unconfirmed,Robinson,Manhattan,Chelsea,40.74494,-73.9998,FALSE,moderate,Entire home/apt,2021,"$1,081 ",$216 ,1,63,3/8/2018,0.71,5,1,278
1443728,Great spacious room by the L train!,12693730711,unconfirmed,Russell,Brooklyn,Bushwick,40.69657,-73.9129,TRUE,strict,Private room,2020,$316 ,$63 ,15,5,11/9/2013,0.06,3,1,316
1444281,Charming Brooklyn Studio,1661930503,verified,Rogers,Brooklyn,Crown Heights,40.67106,-73.95463,TRUE,moderate,Entire home/apt,2008,"$1,009 ",$202 ,3,238,2/7/2019,2.6,5,1,29
1444833,Private Room in Brownstone,14940650956,unconfirmed,Stewart,Manhattan,Harlem,40.80748,-73.95589,TRUE,moderate,Private room,2004,"$1,178 ",$236 ,2,101,10/31/2015,1.1,2,1,-2
1445385,Bed Stuy Pride! Welcome to Brooklyn,51013032568,unconfirmed,Moore,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,TRUE,flexible,Entire home/apt,2018,$322 ,$64 ,3,21,6/24/2019,0.23,4,3,378
1445938,Lovely Hell's Kitchen Studio...,91331960557,verified,Scott,Manhattan,Hell's Kitchen,40.76147,-73.99152,TRUE,strict,Entire home/apt,2016,$993 ,$199 ,2,72,7/31/2018,0.82,4,1,125
1446490,HOT SPOT FOR 20 AND 30 SOMETHING'S,79163622425,unconfirmed,Chapman,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921,FALSE,flexible,Entire home/apt,2021,$656 ,$131 ,2,40,6/23/2019,0.68,3,1,57
1447042,"Cozy, Clean Cobble Hill Brownstone",97713158436,unconfirmed,Fowler,Brooklyn,Cobble Hill,40.68538,-74.00056,FALSE,flexible,Entire home/apt,2004,$233 ,$47 ,3,103,1/8/2017,1.13,5,1,354
1447594,Bright Loft Apt w Skylight in Wburg,71967603342,unconfirmed,Roberts,Brooklyn,Williamsburg,40.70839,-73.94289,TRUE,moderate,Entire home/apt,2016,$512 ,$102 ,6,66,1/5/2019,0.72,2,2,266
1448147,"Cozy, beautiful doormen studio-",14569612288,unconfirmed,Cunningham,Brooklyn,Fort Greene,40.69018,-73.98107,FALSE,flexible,Entire home/apt,2014,$97 ,$19 ,3,35,6/27/2019,0.4,1,1,226
1448699,Carroll Gardens Gem-2BD with Garden,1409816628,verified,Wright,Brooklyn,Carroll Gardens,40.68128,-73.99522,TRUE,strict,Entire home/apt,2015,"$1,135 ",$227 ,31,121,1/7/2019,1.33,5,1,321
1449251,Sunny 1BR Center of East Village!,92158790808,unconfirmed,Henderson,Manhattan,East Village,40.72948,-73.98694,FALSE,strict,Entire home/apt,2017,$279 ,$56 ,8,15,8/29/2018,0.19,4,1,30
1449804,"2BR in Cobble Hill, Brooklyn, NY",59745688928,verified,Turner,Brooklyn,Carroll Gardens,40.68353,-73.9914,FALSE,strict,Entire home/apt,2007,$554 ,$111 ,2,13,5/9/2016,0.18,1,1,36
1450356,Perfect East Village Apartment,16070608177,unconfirmed,Carroll,Manhattan,East Village,40.72506,-73.98865,FALSE,flexible,Entire home/apt,2020,$664 ,$133 ,2,129,11/5/2019,1.42,1,1,85
1450908,Decorators 5-Star Flat West Village,33280739304,verified,Watson,Manhattan,West Village,,,TRUE,strict,Entire home/apt,2003,$381 ,$76 ,20,157,11/8/2016,1.71,4,1,61
1451461,Beautiful SoHo Luxury Apartment,4931559861,unconfirmed,Reed,Manhattan,SoHo,40.7253,-73.99916,TRUE,strict,Entire home/apt,2018,$108 ,$22 ,5,8,11/26/2016,0.11,3,1,69
1452013,2 Rooms in Cottage NYC,84679291184,unconfirmed,Phillips,Queens,Long Island City,40.75295,-73.93228,FALSE,moderate,Private room,2011,"$1,127 ",$225 ,2,5,9/9/2014,0.06,2,1,146
1452565,Zen Minimalist w/Garden- Bedford L Stop,29585338367,unconfirmed,Thompson,Brooklyn,Greenpoint,40.71947,-73.95252,TRUE,flexible,Entire home/apt,2014,$973 ,$195 ,4,46,6/23/2019,0.52,2,1,139
1453117,Between Two Bridges 2BD -Whole Apt!,54511878308,verified,Holmes,Manhattan,Chinatown,40.71283,-73.99703,FALSE,flexible,Entire home/apt,2019,$696 ,$139 ,30,37,2/16/2019,0.41,1,1,319
1453670,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,97606947810,unconfirmed,Howard,Manhattan,Upper West Side,40.77338,-73.98887,FALSE,strict,Entire home/apt,2017,$200 ,$40 ,7,14,6/25/2019,0.16,4,1,173
1454222,Brooklyn Beauty - Large 2 bedroom Apartment,91128869436,unconfirmed,Mason,Brooklyn,Crown Heights,40.67385,-73.94405,FALSE,moderate,Entire home/apt,2004,$777 ,$155 ,5,37,4/15/2018,0.45,1,1,354
1454774,"Entire Apartment in Astoria, 15mins from Manhattan",52740503192,unconfirmed,Foster,Queens,Astoria,40.76856,-73.91828,TRUE,strict,Entire home/apt,2012,$290 ,$58 ,5,1,8/30/2016,0.03,1,1,324
1455327,Gorgeous pvt room in West Village,55329686510,verified,Ryan,Manhattan,West Village,40.73908,-74.00378,FALSE,strict,Private room,2016,"$1,008 ",$202 ,3,209,4/7/2019,2.38,1,1,351
1455879,1 bedroom apt in Midtown West,49673363488,unconfirmed,Wells,Manhattan,Hell's Kitchen,40.7625,-73.9869,FALSE,moderate,Entire home/apt,2006,$348 ,$70 ,3,4,12/9/2018,0.07,4,1,338
1456431,Sunny and spacious bedroom,76064515603,unconfirmed,Riley,Brooklyn,Bushwick,40.69755,-73.91187,FALSE,moderate,Private room,,$450 ,$90 ,60,17,1/4/2019,0.19,5,2,65
1456984,Beautiful Spacious One Bedroom,59008360211,verified,Scott,Brooklyn,Crown Heights,40.67335,-73.96,FALSE,flexible,Entire home/apt,,$304 ,$61 ,5,0,,,2,1,294
1457536,Room next to Columbia Uni.,33576348985,unconfirmed,Hunt,Manhattan,Harlem,40.80497,-73.95146,FALSE,flexible,Entire home/apt,,$946 ,$189 ,1,0,,,4,1,-9
1458088,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",78222224134,unconfirmed,Cunningham,Brooklyn,Williamsburg,40.70736,-73.94331,FALSE,flexible,Entire home/apt,,"$1,099 ",$220 ,4,54,11/6/2019,0.66,5,2,-5
1458640,Loft Suite @ The Box House Hotel,41713254392,verified,Perry,Brooklyn,Greenpoint,40.73683,-73.9543,TRUE,flexible,Entire home/apt,2016,$237 ,$47 ,3,43,6/22/2019,0.49,1,28,225
1459193,NYC Summer Getaway | Full Home 2BR,73222976110,unconfirmed,Johnston,Queens,Astoria,40.76444,-73.92607,FALSE,strict,Entire home/apt,2013,$241 ,$48 ,3,7,4/18/2017,0.08,2,1,205
1459745,Loft Suite @ The Box House Hotel,55838171489,unconfirmed,Warren,Brooklyn,Greenpoint,40.7389,-73.95395,TRUE,moderate,Entire home/apt,2015,"$1,186 ",$237 ,3,75,5/6/2019,0.93,5,28,380
1460297,Beautiful New Garden Apartment,46699050383,unconfirmed,Hawkins,Manhattan,Upper West Side,40.77611,-73.97808,TRUE,strict,Entire home/apt,2010,$626 ,$125 ,1,88,7/6/2019,0.99,3,1,321
1460850,Loft Suite @ Box House Hotel,68827037641,verified,Murray,Brooklyn,Greenpoint,40.73806,-73.95462,FALSE,strict,Entire home/apt,2009,$413 ,$83 ,3,73,6/30/2019,0.84,3,28,324
1461402,Loft Suite @ The Box House Hotel,46734737467,unconfirmed,Montgomery,Brooklyn,Greenpoint,40.73661,-73.95479,TRUE,flexible,Entire home/apt,2006,$511 ,$102 ,3,89,1/7/2019,1.06,4,28,180
1461954,Loft Suite @ The Box House Hotel,86014638384,verified,Hawkins,Brooklyn,Greenpoint,40.73857,-73.95435,TRUE,flexible,Entire home/apt,2019,$659 ,$132 ,3,23,4/23/2019,0.26,4,28,-5
1462507,"Lovely apt in Williamsburg, BK",65310413270,unconfirmed,Moore,Brooklyn,Williamsburg,40.711,-73.96225,FALSE,flexible,Entire home/apt,2009,$285 ,$57 ,3,11,6/23/2019,0.16,5,1,169
1463059,Williamsburg HUGE SUNNY next2train!,9478138224,verified,Crawford,Brooklyn,Williamsburg,40.70686,-73.95365,TRUE,flexible,Private room,2012,$833 ,$167 ,28,84,2/16/2019,1.12,2,6,345
1463611,Loft Suite @ Box House Hotel,87704606123,unconfirmed,Edwards,Brooklyn,Greenpoint,40.73857,-73.95299,FALSE,moderate,Entire home/apt,2015,$883 ,$177 ,3,54,10/6/2019,0.61,1,28,369
1464163,Modern apartment w/ gorgeous view,69586683503,verified,Kelley,Brooklyn,Williamsburg,40.71095,-73.95239,TRUE,moderate,Private room,2015,$921 ,$184 ,3,17,5/20/2015,0.19,1,1,281
1464716,"Sunny, clean br available",34266712626,unconfirmed,Turner,Brooklyn,Williamsburg,40.70918,-73.94881,FALSE,strict,Private room,2005,$629 ,$126 ,7,1,3/24/2014,0.02,3,2,-2
1465268,Have Whole Apt! Prime Williamsburg!,66371548742,unconfirmed,Tucker,Brooklyn,Williamsburg,40.71685,-73.96573,FALSE,flexible,Entire home/apt,2004,$130 ,$26 ,1,73,6/19/2019,0.89,5,1,325
1465820,Panoramic View Central Park & NYC,91305743194,unconfirmed,Clark,Manhattan,Upper West Side,40.7909,-73.96762,FALSE,flexible,Entire home/apt,2021,"$1,128 ",$226 ,3,36,1/5/2019,0.47,4,1,122
1466373,E Williamsburg Apartment with Yard,36389064662,unconfirmed,Andrews,Brooklyn,Williamsburg,40.71143,-73.94159,TRUE,moderate,Private room,2011,$459 ,$92 ,2,98,5/31/2019,1.07,5,2,210
1466925,Nice Private Room Beauty in Queens,15305733205,verified,Roberts,Queens,Elmhurst,,,TRUE,strict,Private room,2005,$224 ,$45 ,1,63,5/18/2019,0.89,3,2,70
1467477,Sublet in Brooklyn/Lefferts Gardens,84696354622,verified,Cooper,Brooklyn,Crown Heights,40.66469,-73.96091,TRUE,moderate,Private room,2015,$802 ,$160 ,5,2,9/21/2017,0.09,4,1,69
1468030,"Cozy Corner, Bedford Ave  Brooklyn!",15654467731,unconfirmed,Douglas,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,TRUE,moderate,Private room,2017,$314 ,$63 ,5,18,10/10/2018,0.2,1,3,244
1468582,"HISTORIC WILLIAMSBURG, BKLYN #1",96686781899,verified,Myers,Brooklyn,Williamsburg,40.71653,-73.95554,TRUE,strict,Private room,2021,$375 ,$75 ,3,24,4/12/2013,0.28,5,3,112
1469134,Inexpensive apartment in exchange for cat-care,49541469344,unconfirmed,Russell,Brooklyn,Fort Greene,40.69309,-73.97074,TRUE,flexible,Private room,2010,$572 ,$114 ,3,1,5/13/2018,0.07,5,1,39
1469686,"Private room in 2 br Apt, Wburg, BK",82750631986,unconfirmed,Anderson,Brooklyn,Williamsburg,40.70638,-73.96627,TRUE,flexible,Private room,2021,$894 ,$179 ,1,2,2/1/2018,0.05,2,1,95
1470239,"Bright, Airy Williamsburg Apt",35337631331,verified,Jones,Brooklyn,Williamsburg,40.71629,-73.95786,TRUE,flexible,Entire home/apt,2009,$949 ,$190 ,14,23,8/11/2016,0.25,3,1,268
1470791,Large Double Room  Queenbed Wifi,16463877515,verified,Owens,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,FALSE,flexible,Private room,2007,$495 ,$99 ,2,93,7/7/2019,1.12,3,4,131
1471343,"Low$pacious in Williamsburg, Bklyn",93176517253,verified,Roberts,Brooklyn,Williamsburg,40.71635,-73.94609,FALSE,flexible,Private room,2012,$584 ,$117 ,3,0,,,4,1,56
1471896,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,87979865897,verified,Ryan,Manhattan,Upper East Side,40.77272,-73.95307,TRUE,strict,Private room,2006,$281 ,$56 ,3,0,,,3,2,239
1472448,Charming 1BD in SoHo,49896631802,unconfirmed,Adams,Manhattan,SoHo,40.72509,-74.00304,FALSE,flexible,Entire home/apt,2011,"$1,022 ",$204 ,5,152,6/23/2019,1.69,5,1,137
1473000,Feel like you never leave your home,54872866190,verified,Dixon,Brooklyn,East New York,40.66795,-73.89232,TRUE,moderate,Entire home/apt,2006,$186 ,$37 ,1,119,6/30/2019,1.39,1,2,25
1473553,Sunny apartment  in Greenpoint,58181548097,unconfirmed,Riley,Brooklyn,Greenpoint,40.72582,-73.95843,TRUE,moderate,Entire home/apt,2007,$500 ,$100 ,4,9,2/4/2018,0.1,,1,362
1474105,Furnished Bedroom with private half bath,67288825352,verified,Baker,Manhattan,Harlem,40.80637,-73.95433,FALSE,strict,Private room,2009,$867 ,$173 ,2,44,6/26/2019,0.49,,1,195
1474657,Sunny private room featured in film,45420924350,unconfirmed,Casey,Brooklyn,Flatbush,40.64387,-73.96855,FALSE,flexible,Private room,2009,$476 ,$95 ,2,158,2/1/2019,1.77,,1,350
1475209,Sunny 1BR East Harlem Apartment,38036496135,unconfirmed,Owens,Manhattan,East Harlem,40.7968,-73.93611,FALSE,strict,Entire home/apt,2016,"$1,110 ",$222 ,7,12,3/26/2016,0.14,,1,268
1475762,The best studio in town,51290869287,unconfirmed,Russell,Manhattan,East Harlem,40.79596,-73.94463,TRUE,strict,Entire home/apt,2016,$226 ,$45 ,3,51,4/5/2019,0.57,,1,226
1476314,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,44588815342,verified,Stewart,Manhattan,Upper West Side,40.78012,-73.98439,TRUE,moderate,Entire home/apt,2007,$316 ,$63 ,1,0,,,,1,302
1476866,Penthouse Studio by Central Park,502536468,verified,Brown,Manhattan,Upper West Side,40.77508,-73.9799,TRUE,moderate,Entire home/apt,2020,$405 ,$81 ,2,11,9/6/2019,0.13,,1,414
1477419,Your Own 2 Br Apt Bedford and Grand,98053399694,unconfirmed,Montgomery,Brooklyn,Williamsburg,40.71532,-73.96064,TRUE,moderate,Entire home/apt,2009,$483 ,$97 ,3,236,6/18/2019,2.74,,2,0
1477971,Spacious + Sunny Studio in Ft. Greene Brooklyn!,72078808432,verified,Campbell,Brooklyn,Fort Greene,40.68786,-73.97421,TRUE,flexible,Private room,2017,$305 ,$61 ,3,16,1/9/2018,0.18,,1,37
1478523,2 rooms; private entrance & bath!,75398120974,verified,Moore,Brooklyn,Bushwick,40.70793,-73.91987,TRUE,flexible,Private room,2013,"$1,026 ",$205 ,5,123,2/28/2019,1.42,,1,104
1479076,Giant Sunny Bedroom & Private Bath in my Apartment,7406671895,verified,Brooks,Manhattan,Upper West Side,40.79044,-73.97513,FALSE,flexible,Private room,2011,"$1,055 ",$211 ,3,14,8/19/2015,0.22,1,1,239
1479628,Prime location! Backyard & outdoor shower! Unique!,40645193210,unconfirmed,Cunningham,Brooklyn,Greenpoint,40.72668,-73.95762,FALSE,moderate,Private room,2007,$300 ,$60 ,14,65,12/30/2018,0.73,4,1,400
1480180,"Private Room in Artist's Home, Stapleton, SI",96774911627,unconfirmed,Russell,Staten Island,Clifton,40.62318,-74.07848,TRUE,moderate,Private room,2014,"$1,174 ",$235 ,1,50,3/6/2019,0.56,3,1,118
1480732,Large Sunny Bedroom with Bay Window,29961370992,verified,Scott,Manhattan,Harlem,40.82286,-73.94596,TRUE,moderate,Private room,2006,$131 ,$26 ,3,33,10/6/2019,0.39,1,3,129
1481285,Harlem/Hamilton Heights Sunny Room,21666270746,unconfirmed,Ellis,Manhattan,Harlem,40.82451,-73.94457,FALSE,flexible,Private room,2013,$97 ,$19 ,3,30,1/1/2019,0.35,5,3,164
1481837,Clinton Hill Duplex near Pratt w/Balcony!,6476735175,verified,Ross,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927,TRUE,moderate,Private room,2009,$648 ,$130 ,3,13,1/31/2019,0.15,4,1,29
1482389,"Sunny 1 BR, West 80s & Central Park",43499324141,verified,Richardson,Manhattan,Upper West Side,40.78443,-73.97399,FALSE,moderate,Entire home/apt,2004,$772 ,$154 ,30,18,7/6/2019,0.2,5,5,66
1482942,"2 BD / 2BA WITH GARDEN, SLEEPS 6",58339499451,verified,Perkins,Brooklyn,Crown Heights,40.67679,-73.95639,TRUE,flexible,Entire home/apt,2019,$286 ,$57 ,4,1,4/21/2013,0.01,5,1,400
1483494,COMFORTABLE ROOM,24837497743,unconfirmed,Farrell,Manhattan,East Harlem,40.79107,-73.94381,TRUE,moderate,Private room,2016,$481 ,$96 ,3,216,5/14/2019,2.44,5,1,279
1484046,Charming Ridgewood Soulful  Walk-Up,4934211113,verified,Grant,Queens,Ridgewood,40.70215,-73.91139,FALSE,flexible,Private room,2011,$398 ,$80 ,2,98,1/5/2019,1.09,5,1,201
1484599,"Comfortable, well-appointed room",36365215267,verified,Davis,Brooklyn,Prospect Heights,40.67339,-73.96519,TRUE,flexible,Private room,2020,"$1,074 ",$215 ,2,61,2/6/2019,0.86,5,1,11
1485151,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,70962585384,verified,Miller,Manhattan,Lower East Side,40.72209,-73.99274,TRUE,strict,Entire home/apt,2019,$788 ,$158 ,30,13,4/23/2019,0.34,4,9,116
1485703,Share in NYC's trendy East Village,39369263064,unconfirmed,Kelley,Manhattan,East Village,40.73171,-73.98717,FALSE,flexible,Private room,2005,$357 ,$71 ,3,136,1/7/2019,1.52,4,1,-6
1486255,Historic Brooklyn 2-Bedroom Apt,43179153482,unconfirmed,Cunningham,Brooklyn,Bedford-Stuyvesant,40.69213,-73.951,FALSE,flexible,Entire home/apt,2008,"$1,171 ",$234 ,2,39,9/6/2019,0.47,2,2,332
1486808,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,2398835933,verified,Russell,Manhattan,West Village,40.73237,-74.00608,TRUE,strict,Entire home/apt,2008,$736 ,$147 ,14,65,1/7/2019,0.73,4,1,195
1487360,Come and go as  you please in BKLN!,56143744968,verified,Bailey,Brooklyn,Kensington,40.64354,-73.97777,TRUE,moderate,Entire home/apt,2013,$887 ,$177 ,3,62,2/1/2019,0.71,2,1,115
1487912,Room in Huge 1200sf W Harlem Suite,58535355760,verified,Wright,Manhattan,Harlem,40.80343,-73.9531,FALSE,strict,Private room,2022,$764 ,$153 ,3,47,6/30/2019,0.57,3,1,274
1488465,"Huge, Sunny, Open Loft in Brooklyn",11976848782,unconfirmed,Howard,Brooklyn,Bushwick,40.70462,-73.9228,TRUE,moderate,Entire home/apt,2022,$480 ,$96 ,2,42,6/20/2019,0.48,4,1,215
1489017,Cozy Nook in Heart of Williamsburg,97953465761,unconfirmed,Spencer,Brooklyn,Williamsburg,40.71394,-73.96267,TRUE,moderate,Private room,2015,$278 ,$56 ,3,207,6/16/2019,2.29,5,2,134
1489569,Peaceful Room...,84240416625,verified,Lloyd,Brooklyn,Bay Ridge,40.6339,-74.02035,FALSE,strict,Private room,2019,$327 ,$65 ,4,72,3/7/2019,0.81,3,2,67
1490122,Cute Room in Historic Loft!,42267829819,unconfirmed,Jones,Brooklyn,Greenpoint,,,TRUE,flexible,Private room,2019,$524 ,$105 ,14,22,2/5/2019,0.25,1,1,266
1490674,Harlem on the Range,26743726959,unconfirmed,Hunt,Manhattan,Harlem,40.8076,-73.94433,FALSE,strict,Entire home/apt,2017,$488 ,$98 ,30,25,3/31/2019,0.28,5,1,311
1491226,Amazing Park Slope Duplex with Deck,49224319367,unconfirmed,Jones,Brooklyn,South Slope,40.66485,-73.98343,FALSE,flexible,Entire home/apt,2007,$433 ,$87 ,2,215,6/30/2019,2.42,1,1,325
1491778,Entire 2 Bedroom Apartment in Williamsburg,33374680507,unconfirmed,Ferguson,Brooklyn,Williamsburg,40.71279,-73.95852,TRUE,flexible,Entire home/apt,2017,$758 ,$152 ,4,26,6/24/2017,0.73,4,1,313
1492331,Big Bright E Village 2BR (Baby Nursery),41738636720,unconfirmed,Cooper,Manhattan,Gramercy,40.73294,-73.98282,FALSE,strict,Entire home/apt,2009,$910 ,$182 ,5,18,2/1/2018,0.21,1,1,6
1492883,Private Manhattan Studio on Harlem/Heights Border,5589711903,verified,Gibson,Manhattan,Washington Heights,40.83456,-73.9457,FALSE,moderate,Entire home/apt,2005,$662 ,$132 ,3,18,12/31/2018,0.21,3,1,319
1493435,"Luxury Williamsburg, Brooklyn LOFT",92944596194,unconfirmed,Hill,Brooklyn,Williamsburg,40.72091,-73.95814,TRUE,flexible,Entire home/apt,2020,$144 ,$29 ,2,320,7/7/2019,3.6,2,1,312
1493988,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,46126301420,unconfirmed,Nelson,Brooklyn,Williamsburg,40.71819,-73.95414,FALSE,moderate,Private room,2007,$705 ,$141 ,2,160,2/7/2019,1.8,1,2,122
1494540,Chelsea/Meat Packing  Artist Space!,62499830130,verified,Craig,Manhattan,West Village,40.73887,-74.00342,FALSE,strict,Private room,2016,"$1,145 ",$229 ,2,78,8/2/2019,1.22,4,1,57
1495092,Elegant Spacious Family Townhouse,84885348799,verified,Owens,Manhattan,Upper West Side,40.77892,-73.98238,TRUE,moderate,Entire home/apt,2003,$835 ,$167 ,30,64,3/8/2018,0.72,1,1,125
1495645,Large Master Bedroom - Williamsburg,66699478264,unconfirmed,Sullivan,Brooklyn,Williamsburg,40.71336,-73.96192,FALSE,strict,Private room,2019,$508 ,$102 ,2,219,6/19/2019,2.44,3,2,118
1496197,Central Park Fifth Av MET Museum,36485911817,unconfirmed,Howard,Manhattan,Upper East Side,40.77688,-73.96177,TRUE,strict,Private room,,$92 ,$18 ,1,66,10/12/2017,0.94,2,1,10
1496749,Real Williamsburg Artist Loft,40573366620,unconfirmed,Murphy,Brooklyn,Williamsburg,40.71368,-73.94478,TRUE,flexible,Entire home/apt,,$964 ,$193 ,3,25,12/22/2018,0.29,1,1,378
1497301,Lovely Upper East Yorkville 1 BDRM,72258188301,verified,Kelley,Manhattan,Upper East Side,40.7761,-73.95265,FALSE,strict,Entire home/apt,2004,"$1,113 ",$223 ,4,102,6/28/2019,1.15,4,2,313
1497854,Cozy Upper East Side Studio,96569825556,verified,Ross,Manhattan,Upper East Side,40.77471,-73.95574,TRUE,moderate,Entire home/apt,2008,"$1,167 ",$233 ,2,32,6/23/2019,0.47,4,1,194
1498406,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",26601523658,verified,West,Brooklyn,Clinton Hill,40.68625,-73.96446,FALSE,strict,Private room,2006,$352 ,$70 ,3,15,4/22/2019,0.18,3,6,61
1498958,"Lovely studio in East Village, NY",13047221661,verified,Cole,Manhattan,East Village,40.725,-73.98851,FALSE,flexible,Entire home/apt,2021,$270 ,$54 ,5,1,11/16/2015,0.02,1,1,294
1499511,NYC Summer Discount  1 BR Gramercy Apt,9936895972,verified,Cole,Manhattan,Kips Bay,40.74016,-73.97665,FALSE,strict,Entire home/apt,2009,$510 ,$102 ,3,12,6/30/2019,0.14,1,1,73
1500063,"Awesome views, Central location",87372619942,verified,Dixon,Manhattan,Midtown,40.75023,-73.98293,TRUE,moderate,Entire home/apt,2021,$758 ,$152 ,10,19,11/6/2019,0.27,4,1,225
1500615,Spacious Manhattan Apartment near Central Park,53028601127,unconfirmed,Nelson,Manhattan,Upper West Side,40.78867,-73.96809,TRUE,strict,Entire home/apt,2012,"$1,121 ",$224 ,3,297,6/24/2019,3.37,5,1,183
