id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,total_cost
2367174,Private Room in Williamsburg!,64667761828,unconfirmed,Matt,Brooklyn,Williamsburg,40.7149,-73.93983,True,strict,Private room,2020.0,541.0,108.0,4.0,12.0,2018-10-24 00:00:00,0.17,3.0,1.0,149.0,649.0
2367726,Simple Spacious Uptown Bedroom,63260672370,unconfirmed,Jordan,Manhattan,Harlem,40.82427,-73.94428,True,flexible,Private room,2015.0,541.0,108.0,5.0,66.0,2018-12-16 00:00:00,0.91,1.0,1.0,58.0,649.0
2368279,"Three bedroom apartment, Manhattan",41191541265,unconfirmed,Anna,Manhattan,Upper East Side,40.77244,-73.95206,False,strict,Entire home/apt,2014.0,439.0,88.0,3.0,0.0,Unknown,0.0,3.0,1.0,233.0,527.0
2368831,Sunny Beach House type room on UWS,68390789019,unconfirmed,Caitlin,Manhattan,Upper West Side,40.78323,-73.98105,False,strict,Private room,2013.0,581.0,116.0,3.0,191.0,2019-06-24 00:00:00,2.61,1.0,1.0,11.0,697.0
2369383,Clean 2Bedroom-Ideal UpperEast Loc.,26122664942,unconfirmed,Mayrav,Manhattan,Upper East Side,40.76398,-73.9589,False,moderate,Entire home/apt,2017.0,1097.0,219.0,1.0,92.0,2019-06-15 00:00:00,1.27,4.0,1.0,341.0,1316.0
2369935,Beautiful Park Slope apt w garden,97240221324,verified,Lenny,Brooklyn,Park Slope,40.67157,-73.9852,True,flexible,Entire home/apt,2005.0,820.0,164.0,7.0,42.0,2019-01-07 00:00:00,0.61,2.0,1.0,5.0,984.0
2370488,Chic Historic Harlem Brownstone,60738095231,unconfirmed,Margo,Manhattan,Harlem,40.80707,-73.94884,False,moderate,Entire home/apt,2005.0,526.0,105.0,3.0,66.0,2019-06-13 00:00:00,1.62,4.0,1.0,362.0,631.0
2371040,Luxury 3 Bd 2Bth w/600 sqft deck,7846586474,verified,Adam,Manhattan,Flatiron District,40.74119,-73.99168,False,strict,Entire home/apt,2022.0,504.0,101.0,14.0,4.0,2018-07-28 00:00:00,0.06,5.0,1.0,143.0,605.0
2371592,Stylish Park Slope Townhouse,16123409560,unconfirmed,Thomas,Brooklyn,Sunset Park,40.66134,-73.98844,True,flexible,Entire home/apt,2007.0,137.0,27.0,2.0,24.0,2019-08-01 00:00:00,0.34,4.0,1.0,9.0,164.0
2372145,Designer amazing room in NYC!!,25917213883,unconfirmed,Carlos,Manhattan,Harlem,40.81388,-73.95105,True,strict,Private room,2007.0,270.0,54.0,5.0,206.0,2019-06-21 00:00:00,2.89,5.0,1.0,140.0,324.0
2372697,nice room in bedstuy N,47811558360,unconfirmed,Randy,Brooklyn,Bedford-Stuyvesant,40.68388,-73.95019,False,flexible,Private room,2003.0,227.0,45.0,1.0,85.0,2019-03-06 00:00:00,1.16,5.0,15.0,197.0,272.0
2373249,Prospect Park Apt With Terrace,19588000590,unconfirmed,Adero,Brooklyn,Prospect-Lefferts Gardens,40.65994,-73.95892,True,moderate,Entire home/apt,2015.0,1027.0,205.0,5.0,0.0,Unknown,0.0,4.0,1.0,311.0,1232.0
2373802,Classy Penthouse with Amazing View!,66293353411,unconfirmed,Ray,Manhattan,Chelsea,40.74984,-73.99482,False,strict,Entire home/apt,2009.0,570.0,114.0,3.0,106.0,2019-06-18 00:00:00,1.51,2.0,1.0,97.0,684.0
2374354,BEAUTIFUL UPPER WEST SIDE SANCTUARY,13120657062,unconfirmed,Patricia,Manhattan,Upper West Side,40.78815,-73.9737,True,moderate,Shared room,2020.0,201.0,40.0,3.0,21.0,2015-12-10 00:00:00,0.29,1.0,1.0,137.0,241.0
2374906,Cozy Brownstone Living in Brooklyn,52804267340,verified,Phillip + Zack,Brooklyn,Bedford-Stuyvesant,40.68445,-73.93785,False,moderate,Entire home/apt,2015.0,75.0,15.0,3.0,153.0,2019-06-16 00:00:00,3.17,4.0,1.0,47.0,90.0
2375458,Private room for labor day weekend,78445068788,verified,Wilson,Manhattan,Midtown,40.74331,-73.98351,True,strict,Private room,2009.0,606.0,121.0,1.0,4.0,2015-08-09 00:00:00,0.05,3.0,1.0,327.0,727.0
2376011,nice room in bedstuy I,33555845892,verified,Randy,Brooklyn,Bedford-Stuyvesant,40.68201,-73.95012,False,moderate,Private room,2007.0,94.0,19.0,1.0,119.0,2019-06-30 00:00:00,1.61,2.0,15.0,209.0,113.0
2376563,Cozy 1 Bedroom Brownstone In Clinton Hill!,53205296232,unconfirmed,Liz,Brooklyn,Clinton Hill,40.68843,-73.96239,False,strict,Entire home/apt,2022.0,234.0,47.0,2.0,114.0,2019-06-17 00:00:00,1.82,2.0,1.0,148.0,281.0
2377115,Clean & Sunny Clinton Hill/Bed room,28958956718,verified,Jen,Brooklyn,Bedford-Stuyvesant,40.68919,-73.95399,False,flexible,Private room,2020.0,342.0,68.0,30.0,1.0,2017-01-01 00:00:00,0.03,4.0,2.0,215.0,410.0
2377668,Lovely spacious 1 Bdrm in Ridgewood,85690854760,verified,Marcelle,Queens,Glendale,40.70518,-73.89133,False,strict,Entire home/apt,2008.0,993.0,199.0,2.0,1.0,2015-03-16 00:00:00,0.02,3.0,1.0,78.0,1192.0
2378220,ABSOLUTELY GORGEOUS $10MILLION LOFT w/BASQUIAT,95558861639,verified,Masako,Brooklyn,Williamsburg,40.7084,-73.92642,False,moderate,Private room,2015.0,884.0,177.0,5.0,6.0,2019-05-21 00:00:00,0.26,1.0,1.0,143.0,1061.0
2378772,1 Bedroom avail in BK 3BD w/ porch,54487008789,verified,Nerenda,Brooklyn,Bedford-Stuyvesant,40.69585,-73.9446,False,moderate,Private room,2018.0,206.0,41.0,1.0,2.0,2014-08-13 00:00:00,0.03,2.0,1.0,28.0,247.0
2379325,nice room in bedstuy H,19483812047,verified,Randy,Brooklyn,Bedford-Stuyvesant,40.6824,-73.95039,True,flexible,Private room,2018.0,497.0,99.0,1.0,127.0,2019-06-14 00:00:00,1.77,5.0,15.0,230.0,596.0
2379877,1 Guest Room in New Condo,10422610688,verified,Marisa,Brooklyn,Brooklyn Heights,40.70117,-73.99147,True,moderate,Private room,2012.0,884.0,177.0,1.0,3.0,2015-01-10 00:00:00,0.05,3.0,1.0,165.0,1061.0
2380429,1bedroom apartment in Williamsburg,56035424527,unconfirmed,Sego,Brooklyn,Williamsburg,40.70971,-73.95621,True,flexible,Entire home/apt,2005.0,759.0,152.0,7.0,10.0,2015-12-19 00:00:00,0.15,3.0,1.0,382.0,911.0
2380981,Gorgeous Windsor Terrace home,15443652958,verified,Cathy,Brooklyn,Windsor Terrace,40.65641,-73.97937,False,strict,Entire home/apt,2006.0,316.0,63.0,1.0,1.0,2014-05-17 00:00:00,0.02,3.0,3.0,66.0,379.0
2381534,Private room minutes from midtown!,83783901932,verified,Roque,Bronx,Mott Haven,40.81291,-73.90772,False,flexible,Private room,2004.0,784.0,157.0,2.0,147.0,2019-06-24 00:00:00,2.02,4.0,1.0,250.0,941.0
2382086,"Massive, sunny 1-br in Brooklyn",95511457039,verified,Ezequiel,Brooklyn,Crown Heights,40.66886,-73.95412,False,flexible,Entire home/apt,2005.0,256.0,51.0,50.0,4.0,2017-08-20 00:00:00,0.07,2.0,1.0,124.0,307.0
2382638,The Original Williamsburg Loft!,82150788915,unconfirmed,Jon Paul,Brooklyn,Williamsburg,40.71737,-73.96396,False,strict,Entire home/apt,2012.0,830.0,166.0,1.0,77.0,2019-06-27 00:00:00,1.08,2.0,1.0,170.0,996.0
2383191,Your private bedroom in the Upper East Side!,58835593462,verified,Sullivan,Manhattan,East Harlem,40.78747,-73.95276,False,flexible,Private room,2009.0,304.0,61.0,3.0,18.0,2019-04-05 00:00:00,0.25,5.0,1.0,396.0,365.0
2383743,Casa de Chester Baby Kitty,647882945,verified,Andy,Manhattan,East Village,40.7216,-73.98204,True,flexible,Entire home/apt,2005.0,323.0,65.0,3.0,0.0,Unknown,0.0,2.0,1.0,342.0,388.0
2384295,1BR LUXURY PENTHOUSE MODERN CONDO,61977159020,unconfirmed,Elena,Manhattan,Financial District,40.70735,-74.00971,False,flexible,Entire home/apt,2005.0,424.0,85.0,5.0,18.0,2018-10-13 00:00:00,0.29,1.0,1.0,109.0,509.0
2384848,Adorable Williamsburg room!,47146659516,verified,Sarah,Brooklyn,Williamsburg,40.70794,-73.96077,False,flexible,Private room,2006.0,1070.0,214.0,2.0,9.0,2018-02-01 00:00:00,0.37,1.0,2.0,89.0,1284.0
2385400,Modern Apartment in Brownstone Bkln,55842332789,unconfirmed,Angus,Brooklyn,Carroll Gardens,40.68013,-73.99397,False,flexible,Entire home/apt,2003.0,1011.0,202.0,5.0,49.0,2019-02-01 00:00:00,0.67,1.0,1.0,290.0,1213.0
2385952,Light-filled Brownstone Triplex with Roof Deck,63264034030,unconfirmed,Gus,Brooklyn,Prospect Heights,40.67731,-73.96402,True,strict,Entire home/apt,2015.0,185.0,37.0,3.0,0.0,Unknown,0.0,2.0,1.0,37.0,222.0
2386504,*Superhost* Modern One Bedroom Manhattan apt,47929661541,unconfirmed,Chris,Manhattan,Financial District,40.70946,-74.01235,False,strict,Entire home/apt,2012.0,1079.0,216.0,3.0,27.0,2018-08-09 00:00:00,0.37,4.0,1.0,149.0,1295.0
2387057,Live like a real New Yorker!,92099364150,unconfirmed,Andr̩,Manhattan,Lower East Side,40.7191,-73.98866,True,moderate,Entire home/apt,2014.0,760.0,152.0,3.0,67.0,2017-01-16 00:00:00,0.92,4.0,1.0,332.0,912.0
2387609,Spacious & Stylish 2br-Prime Williamsburg Hot Spot,91925221248,verified,Triny,Brooklyn,Williamsburg,40.71787,-73.95585,True,flexible,Entire home/apt,2020.0,626.0,125.0,2.0,114.0,2019-05-07 00:00:00,1.59,5.0,3.0,113.0,751.0
2388161,One family  house sublet August 1st to August 31,6067954673,verified,Eleni,Brooklyn,South Slope,40.66812,-73.99022,True,flexible,Private room,2021.0,883.0,177.0,30.0,1.0,2019-06-19 00:00:00,1.0,4.0,2.0,77.0,1060.0
2388714,ENORMOUS Artsy 2BR in trendy LES!,40770266468,verified,Andy,Manhattan,Chinatown,40.71634,-73.99031,True,flexible,Entire home/apt,2018.0,631.0,126.0,2.0,2.0,2016-09-19 00:00:00,0.05,1.0,1.0,59.0,757.0
2389266,Dream Apartment - Greenwich Village,25050465019,unconfirmed,Light,Manhattan,Greenwich Village,40.73104,-73.99957,True,moderate,Entire home/apt,2005.0,114.0,23.0,12.0,16.0,2019-03-16 00:00:00,0.22,2.0,1.0,309.0,137.0
2389818,nice room in bedstuy M,97573625651,unconfirmed,Randy,Brooklyn,Bedford-Stuyvesant,40.68322,-73.95085,False,moderate,Private room,2018.0,852.0,170.0,1.0,142.0,2019-06-13 00:00:00,1.95,5.0,15.0,413.0,1022.0
2390371,True West Village Experience-1 Bdrm,90648478627,unconfirmed,Deborah,Manhattan,Greenwich Village,40.72948,-73.99957,False,moderate,Entire home/apt,2011.0,553.0,111.0,6.0,45.0,2018-11-09 00:00:00,0.64,1.0,1.0,347.0,664.0
2390923,Room in Great Loft - Fun/Convenient,23335693031,verified,Aaron,Manhattan,Chelsea,40.7433,-73.99832,True,flexible,Private room,2013.0,1153.0,231.0,4.0,106.0,2019-06-17 00:00:00,1.47,5.0,2.0,42.0,1384.0
2391475,Skylight Apartment Williamsburg,40069559619,verified,Jesse,Brooklyn,Williamsburg,40.7132,-73.96798,True,moderate,Entire home/apt,2015.0,219.0,44.0,4.0,1.0,2014-09-22 00:00:00,0.02,3.0,1.0,239.0,263.0
2392027,PRIVATE BEDROOM IN COMFY & CHIC UWS APT!,42241552064,unconfirmed,Jeffrey,Manhattan,Upper West Side,40.79475,-73.976,False,moderate,Private room,2017.0,317.0,63.0,5.0,90.0,2019-06-30 00:00:00,1.37,5.0,1.0,156.0,380.0
2392580,Artists' Haven in Williamsburg,9021128305,unconfirmed,Laura,Brooklyn,Williamsburg,40.70894,-73.94135,True,flexible,Private room,2008.0,842.0,168.0,2.0,4.0,2018-08-23 00:00:00,0.08,4.0,1.0,148.0,1010.0
2393132,Your West Village NYC 1 Bdm Apt,88735091065,verified,Tege,Manhattan,West Village,40.73532,-74.00448,True,strict,Entire home/apt,2008.0,823.0,165.0,4.0,27.0,2017-01-01 00:00:00,0.39,5.0,1.0,82.0,988.0
2393684,"Marcel the Shell with Shoes On or Off, Whatever",56256902551,unconfirmed,Shannon,Brooklyn,Brooklyn Heights,40.69424,-73.99313,False,moderate,Private room,2018.0,526.0,105.0,1.0,0.0,Unknown,0.0,4.0,1.0,43.0,631.0
2394237,1 Bdrm Apt  2 blocks to subway 15 mins to Midtown,82773403842,unconfirmed,Giovanni,Queens,Astoria,40.76788,-73.92334,False,moderate,Entire home/apt,2003.0,1017.0,203.0,1.0,102.0,2019-03-07 00:00:00,1.73,2.0,1.0,60.0,1220.0
2394789,Great Room and Private Bathroom,7521021807,unconfirmed,Jackie,Brooklyn,Fort Greene,40.68846,-73.97567,True,strict,Private room,2019.0,785.0,157.0,2.0,57.0,2019-06-30 00:00:00,2.67,2.0,2.0,154.0,942.0
2395341,West Village Penthouse-terrace/view,86463507306,unconfirmed,Ben And Jess,Manhattan,West Village,40.73305,-74.00412,True,moderate,Entire home/apt,2003.0,939.0,188.0,7.0,18.0,2015-09-10 00:00:00,0.28,3.0,1.0,26.0,1127.0
2395894,"1 Bedroom, Near Subway, Wash Hts",6453299518,verified,Jeff,Manhattan,Washington Heights,40.84346,-73.94471,False,moderate,Entire home/apt,2013.0,201.0,40.0,29.0,10.0,2018-08-20 00:00:00,0.14,5.0,1.0,84.0,241.0
2396446,Greenwich Village 1BR Fantastic Apt,1519633364,verified,Dee,Manhattan,West Village,40.73384,-74.00462,False,flexible,Entire home/apt,2004.0,610.0,122.0,14.0,51.0,2018-01-31 00:00:00,0.7,2.0,1.0,239.0,732.0
2396998,Private spacious studio,62707187178,verified,Ikk,Manhattan,Morningside Heights,40.80777,-73.96703,True,strict,Entire home/apt,2004.0,968.0,194.0,2.0,1.0,2018-10-27 00:00:00,0.12,4.0,1.0,313.0,1162.0
2397550,beautiful ROOM in a DREAM APARTMENT,84928025818,verified,Michel Fabrice,Manhattan,Midtown,40.75728,-73.97152,True,flexible,Private room,2008.0,637.0,127.0,1.0,49.0,2017-12-30 00:00:00,0.91,5.0,1.0,319.0,764.0
2398103,Sunny Williamsburg Artist's Loft,74048577070,unconfirmed,Paco & Pamela,Brooklyn,Williamsburg,40.70706,-73.95071,False,flexible,Entire home/apt,2012.0,721.0,144.0,4.0,68.0,2019-06-16 00:00:00,1.06,2.0,1.0,420.0,865.0
2398655,Two Bedrooms and Private Bathroom,95867641807,unconfirmed,Jackie,Brooklyn,Fort Greene,40.68809,-73.97578,True,strict,Private room,2003.0,93.0,19.0,2.0,5.0,2019-10-03 00:00:00,0.13,2.0,2.0,53.0,112.0
2399207,Perfect House for the Whole Family,66717023382,verified,Dennis,Brooklyn,Kensington,40.64342,-73.97851,False,strict,Entire home/apt,2008.0,877.0,175.0,3.0,4.0,2017-07-30 00:00:00,0.06,1.0,1.0,290.0,1052.0
2399760,Studio in the Heart of Soho,10184765978,unconfirmed,Chris,Manhattan,SoHo,40.72098,-73.99869,False,strict,Entire home/apt,2011.0,175.0,35.0,30.0,12.0,2018-11-30 00:00:00,0.17,4.0,1.0,203.0,210.0
2400312,Superstar Manhattan Apt - Harlem,76067578045,unconfirmed,Anthony,Manhattan,Harlem,40.82612,-73.95216,True,strict,Entire home/apt,2015.0,315.0,63.0,2.0,64.0,2019-02-07 00:00:00,0.91,2.0,1.0,378.0,378.0
2400864,Beautiful 1BR: Heart of the Village,78678641544,unconfirmed,Jonathan,Manhattan,Greenwich Village,40.72805,-73.99871,True,flexible,Entire home/apt,2017.0,254.0,51.0,2.0,2.0,2016-04-09 00:00:00,0.03,1.0,1.0,361.0,305.0
2401417,2 Bedroom Apartment in the East Village,80796154487,verified,Alec,Manhattan,Gramercy,40.73227,-73.98451,True,strict,Private room,2018.0,207.0,41.0,5.0,5.0,2018-07-27 00:00:00,0.07,3.0,1.0,50.0,248.0
2401969,A real home on the UWS.,51254717715,unconfirmed,Deborah,Manhattan,Upper West Side,40.80274,-73.96459,False,flexible,Private room,2005.0,548.0,110.0,1.0,28.0,2019-05-23 00:00:00,0.51,4.0,1.0,377.0,658.0
2402521,Deep House in Bed Stuy,14805745471,verified,Carolina,Brooklyn,Bedford-Stuyvesant,40.69582,-73.94989,False,moderate,Private room,2005.0,536.0,107.0,7.0,0.0,Unknown,0.0,4.0,1.0,389.0,643.0
2403073,Renovated 2 Bedroom (Hells Kitchen) TIME SQUARE,9423432211,verified,Ty,Manhattan,Hell's Kitchen,40.76248,-73.98597,False,strict,Entire home/apt,2003.0,509.0,102.0,3.0,108.0,2019-06-22 00:00:00,1.51,3.0,2.0,334.0,611.0
2403626,PROSPECT HEIGHTS LARGE PRIVATE ROOM,21887566012,unconfirmed,Martin,Brooklyn,Crown Heights,40.67396,-73.96083,True,moderate,Private room,2010.0,906.0,181.0,25.0,4.0,2015-03-04 00:00:00,0.06,2.0,1.0,384.0,1087.0
2404178,BROWNSTONE BROOKLYN'S FINEST in NYC,98579009122,verified,Majar,Brooklyn,Bushwick,40.68799,-73.91677,False,strict,Private room,2021.0,127.0,25.0,3.0,73.0,2018-08-12 00:00:00,1.0,5.0,8.0,342.0,152.0
2404730,NYC - CLINTON HILL - FURNISHED ROOM,7335359204,verified,Walter,Brooklyn,Clinton Hill,40.68371,-73.96461,False,strict,Private room,2012.0,199.0,40.0,1.0,3.0,2015-12-20 00:00:00,0.06,2.0,2.0,93.0,239.0
2405283,Spacious Guest Room in Brownstone,22466825198,verified,Michelle,Brooklyn,Crown Heights,40.67782,-73.95386,True,moderate,Private room,2008.0,244.0,49.0,3.0,107.0,2019-02-07 00:00:00,1.7,2.0,4.0,140.0,293.0
2405835,GORGEOUS SUNNY LOFT w/ 15 WINDOWS,32866760344,unconfirmed,Ruby,Manhattan,East Village,40.72353,-73.99059,False,moderate,Entire home/apt,2018.0,1142.0,228.0,30.0,11.0,2019-05-29 00:00:00,0.18,4.0,1.0,195.0,1370.0
2406387,Less than a minute from the Metro,45842679679,verified,Kiriko,Brooklyn,Prospect-Lefferts Gardens,40.65833,-73.94819,False,strict,Entire home/apt,2011.0,181.0,36.0,1.0,173.0,2019-05-07 00:00:00,2.36,5.0,1.0,146.0,217.0
2406940,"Large, Quiet, Sunny 1 Bedroom Condo Williamsburg",51724986129,unconfirmed,Hank,Brooklyn,Williamsburg,40.71063,-73.96774,True,strict,Entire home/apt,2014.0,701.0,140.0,3.0,6.0,2018-04-21 00:00:00,0.08,5.0,1.0,34.0,841.0
2407492,nice room in bedstuy K,41533953883,unconfirmed,Randy,Brooklyn,Bedford-Stuyvesant,40.68325,-73.94975,True,flexible,Private room,2003.0,894.0,179.0,1.0,117.0,2019-05-30 00:00:00,1.61,1.0,15.0,236.0,1073.0
2408044,Huge Sunny Apt Hip/Family Area,77914725768,verified,Jesse,Brooklyn,Clinton Hill,40.68645,-73.96587,True,strict,Entire home/apt,2011.0,511.0,102.0,3.0,24.0,2019-05-18 00:00:00,0.33,5.0,1.0,16.0,613.0
2408596,"Sunny Rm #3, Air Conditioner, Park,Express Q train",6155087224,unconfirmed,Gina,Brooklyn,Flatbush,40.65393,-73.95845,False,strict,Private room,2011.0,1022.0,204.0,1.0,173.0,2019-06-29 00:00:00,2.38,1.0,5.0,142.0,1226.0
2409149,Nice cozy apartment by Central Park,12701462950,unconfirmed,Patricia,Manhattan,Upper East Side,40.77444,-73.95908,True,strict,Entire home/apt,2009.0,341.0,68.0,2.0,10.0,2019-05-26 00:00:00,0.2,1.0,1.0,373.0,409.0
2409701,"Modern, Steps to Subway - Sleeps 4",82566029662,verified,Peter,Brooklyn,Bedford-Stuyvesant,40.6844,-73.9489,True,moderate,Entire home/apt,2009.0,573.0,115.0,4.0,5.0,2016-01-01 00:00:00,0.07,3.0,1.0,32.0,688.0
2410253,Spacious Bright 2B Apt East Village,98130820824,unconfirmed,Vanessa,Manhattan,East Village,40.72188,-73.9816,False,flexible,Entire home/apt,2012.0,797.0,159.0,3.0,19.0,2019-01-31 00:00:00,0.27,2.0,1.0,317.0,956.0
2410806,"Cozy, friendly, 3 min from subway!",21841879945,unconfirmed,Andy & Friends,Brooklyn,Bedford-Stuyvesant,40.69081,-73.95627,True,strict,Shared room,2018.0,97.0,19.0,5.0,120.0,2018-03-01 00:00:00,1.66,2.0,4.0,194.0,116.0
2411358,Lovely 1-bedroom-heart of Astoria,34366248368,verified,Nicholas,Queens,Astoria,40.76062,-73.9175,True,strict,Entire home/apt,2021.0,802.0,160.0,70.0,44.0,2019-04-26 00:00:00,0.61,4.0,1.0,270.0,962.0
2411910,"Private Room in Woodside, Queens: Good Deal!",23754153250,unconfirmed,Seth,Queens,Woodside,40.74265,-73.89781,False,strict,Private room,2018.0,1081.0,216.0,2.0,61.0,2019-05-20 00:00:00,0.93,4.0,1.0,92.0,1297.0
2412463,"Sunny, Huge, Quiet Room Doorman Bld",16015590991,unconfirmed,Lee,Manhattan,Washington Heights,40.85704,-73.93789,False,flexible,Private room,2021.0,736.0,147.0,1.0,6.0,2017-07-09 00:00:00,0.1,2.0,2.0,143.0,883.0
2413015,"Doorman Bldg, Sunny, Huge, Quiet Rm",18821381554,verified,Lee,Manhattan,Washington Heights,40.85677,-73.93727,True,moderate,Private room,2008.0,1077.0,215.0,1.0,5.0,2015-06-28 00:00:00,0.07,3.0,2.0,230.0,1292.0
2413567,Garden duplx in beautiful brwnstne,84512460883,unconfirmed,Mitty,Brooklyn,Prospect Heights,40.67915,-73.97125,False,moderate,Entire home/apt,2020.0,400.0,80.0,3.0,2.0,2018-08-16 00:00:00,0.09,5.0,4.0,138.0,480.0
2414119,Gorgeous Apt in Prime Williamsburg,35358281584,unconfirmed,Emily,Brooklyn,Williamsburg,40.71058,-73.96243,False,moderate,Entire home/apt,2017.0,659.0,132.0,3.0,14.0,2019-11-03 00:00:00,0.2,1.0,2.0,277.0,791.0
2414672,Gramercy apartment,19737359299,unconfirmed,Raul,Manhattan,Kips Bay,40.74019,-73.98115,True,moderate,Entire home/apt,2022.0,417.0,83.0,2.0,26.0,2019-01-06 00:00:00,0.43,4.0,1.0,163.0,500.0
2415224,Sunny Private Room in Brooklyn,82534973652,unconfirmed,Emily,Brooklyn,Crown Heights,40.67475,-73.9465,True,flexible,Private room,2007.0,674.0,135.0,3.0,72.0,2017-01-07 00:00:00,1.22,2.0,1.0,252.0,809.0
2415776,Peaceful Park Slope 2BR in 4BR dplx w/outdoor spce,4007964313,unconfirmed,Vanessa,Brooklyn,South Slope,40.66701,-73.98703,False,strict,Private room,2016.0,1025.0,205.0,3.0,24.0,2019-05-27 00:00:00,0.33,5.0,3.0,155.0,1230.0
2416329,Luxury 1BR w/ Rooftop,89282980769,unconfirmed,Erik,Queens,Long Island City,40.76592,-73.93428,False,moderate,Entire home/apt,2014.0,863.0,173.0,3.0,2.0,2016-05-29 00:00:00,0.05,2.0,1.0,141.0,1036.0
2416881,Huge Gorgeous Park View Apartment!,73543465874,unconfirmed,Hadar,Brooklyn,Flatbush,40.65335,-73.96257,False,flexible,Entire home/apt,2007.0,981.0,196.0,3.0,13.0,2016-08-27 00:00:00,0.28,3.0,2.0,54.0,1177.0
2417433,Sunny master bedroom Room in LowerEastSide/Nolita,7732774026,unconfirmed,Nami,Manhattan,Lower East Side,40.71925,-73.99123,True,flexible,Private room,2007.0,727.0,145.0,1.0,86.0,2019-06-23 00:00:00,2.87,1.0,1.0,182.0,872.0
2417986,Spacious Loft 5 min to Union Square,60624520470,unconfirmed,Alex,Brooklyn,Williamsburg,40.71571,-73.95813,False,moderate,Private room,2017.0,336.0,67.0,1.0,115.0,2019-05-21 00:00:00,1.63,1.0,3.0,29.0,403.0
2418538,"Garden, Private Deck, Williamsburg apartment",10003156404,unconfirmed,Amy,Brooklyn,Williamsburg,40.71276,-73.95022,False,moderate,Entire home/apt,2010.0,67.0,13.0,25.0,11.0,2017-07-31 00:00:00,0.15,1.0,1.0,423.0,80.0
2419090,Large private live/work space; garden & parking,31942765679,unconfirmed,Wendy,Brooklyn,Williamsburg,40.70392,-73.93635,False,moderate,Entire home/apt,2006.0,505.0,101.0,7.0,41.0,2019-03-29 00:00:00,0.58,5.0,1.0,79.0,606.0
2419642,"Studio Plus, Hilton Grand Vacation",30299745376,unconfirmed,Richard,Manhattan,Midtown,40.76417,-73.97704,False,moderate,Entire home/apt,2019.0,890.0,178.0,6.0,3.0,2019-02-01 00:00:00,0.22,3.0,1.0,241.0,1068.0
2420195,ARTSY & CONVENIENT in Williamsburg.,7006724355,unconfirmed,Savannah,Brooklyn,Bedford-Stuyvesant,40.69811,-73.95557,False,strict,Entire home/apt,2008.0,481.0,96.0,3.0,38.0,2019-06-30 00:00:00,0.54,2.0,1.0,403.0,577.0
2420747,2 BED ROOM APT. IN A PRIVATE HOUSE,88710356246,unconfirmed,Deidra,Queens,Queens Village,40.72512,-73.73986,True,flexible,Private room,2018.0,857.0,171.0,1.0,5.0,2019-01-07 00:00:00,0.07,5.0,1.0,327.0,1028.0
2421299,Meatpacking District Large Loft,14119155701,unconfirmed,Joe,Manhattan,West Village,40.73896,-74.00522,False,moderate,Entire home/apt,2003.0,604.0,121.0,4.0,5.0,2017-03-12 00:00:00,0.07,1.0,1.0,319.0,725.0
2421852,Prime brownstone with lush backyard,20401757017,verified,Karen,Brooklyn,Carroll Gardens,40.6838,-73.99849,True,moderate,Entire home/apt,2011.0,680.0,136.0,7.0,4.0,2018-12-29 00:00:00,0.08,1.0,1.0,350.0,816.0
2422404,Charming 2 Bedroom Little Italy Apt,38296636353,unconfirmed,Magi,Manhattan,Little Italy,40.71833,-73.99826,True,moderate,Entire home/apt,2013.0,565.0,113.0,3.0,155.0,2019-06-22 00:00:00,2.18,1.0,1.0,151.0,678.0
